index,Name,Param,Value
36528,voip_mic_bt_16_in_treq_c,biquad_cell_34.b0,0
36529,voip_mic_bt_16_in_treq_c,biquad_cell_35.b0,0
36530,voip_mic_bt_16_in_treq_c,biquad_cell_36.b0,0
36531,voip_mic_bt_16_in_treq_c,biquad_cell_37.b0,0
36532,voip_mic_bt_16_in_treq_c,biquad_cell_38.b0,0
36533,voip_mic_bt_16_in_treq_c,biquad_cell_39.b0,0
36534,voip_mic_bt_16_in_treq_c,biquad_cell_0.b1,0
36535,voip_mic_bt_16_in_treq_c,biquad_cell_1.b1,0
36536,voip_mic_bt_16_in_treq_c,biquad_cell_2.b1,0
36537,voip_mic_bt_16_in_treq_c,biquad_cell_3.b1,0
36538,voip_mic_bt_16_in_treq_c,biquad_cell_4.b1,0
36539,voip_mic_bt_16_in_treq_c,biquad_cell_5.b1,0
36540,voip_mic_bt_16_in_treq_c,biquad_cell_6.b1,0
36541,voip_mic_bt_16_in_treq_c,biquad_cell_7.b1,0
36542,voip_mic_bt_16_in_treq_c,biquad_cell_8.b1,0
36543,voip_mic_bt_16_in_treq_c,biquad_cell_9.b1,0
36544,voip_mic_bt_16_in_treq_c,biquad_cell_10.b1,0
36545,voip_mic_bt_16_in_treq_c,biquad_cell_11.b1,0
36546,voip_mic_bt_16_in_treq_c,biquad_cell_12.b1,0
36547,voip_mic_bt_16_in_treq_c,biquad_cell_13.b1,0
36548,voip_mic_bt_16_in_treq_c,biquad_cell_14.b1,0
36549,voip_mic_bt_16_in_treq_c,biquad_cell_15.b1,0
36550,voip_mic_bt_16_in_treq_c,biquad_cell_16.b1,0
36551,voip_mic_bt_16_in_treq_c,biquad_cell_17.b1,0
36552,voip_mic_bt_16_in_treq_c,biquad_cell_18.b1,0
36553,voip_mic_bt_16_in_treq_c,biquad_cell_19.b1,0
36554,voip_mic_bt_16_in_treq_c,biquad_cell_20.b1,0
36555,voip_mic_bt_16_in_treq_c,biquad_cell_21.b1,0
36556,voip_mic_bt_16_in_treq_c,biquad_cell_22.b1,0
36557,voip_mic_bt_16_in_treq_c,biquad_cell_23.b1,0
36558,voip_mic_bt_16_in_treq_c,biquad_cell_24.b1,0
36559,voip_mic_bt_16_in_treq_c,biquad_cell_25.b1,0
36560,voip_mic_bt_16_in_treq_c,biquad_cell_26.b1,0
36561,voip_mic_bt_16_in_treq_c,biquad_cell_27.b1,0
36562,voip_mic_bt_16_in_treq_c,biquad_cell_28.b1,0
36563,voip_mic_bt_16_in_treq_c,biquad_cell_29.b1,0
36564,voip_mic_bt_16_in_treq_c,biquad_cell_30.b1,0
36565,voip_mic_bt_16_in_treq_c,biquad_cell_31.b1,0
36566,voip_mic_bt_16_in_treq_c,biquad_cell_32.b1,0
36567,voip_mic_bt_16_in_treq_c,biquad_cell_33.b1,0
36568,voip_mic_bt_16_in_treq_c,biquad_cell_34.b1,0
36569,voip_mic_bt_16_in_treq_c,biquad_cell_35.b1,0
36570,voip_mic_bt_16_in_treq_c,biquad_cell_36.b1,0
36571,voip_mic_bt_16_in_treq_c,biquad_cell_37.b1,0
36572,voip_mic_bt_16_in_treq_c,biquad_cell_38.b1,0
36573,voip_mic_bt_16_in_treq_c,biquad_cell_39.b1,0
36574,voip_mic_bt_16_in_treq_c,biquad_cell_0.b2,0
36575,voip_mic_bt_16_in_treq_c,biquad_cell_1.b2,0
36576,voip_mic_bt_16_in_treq_c,biquad_cell_2.b2,0
36577,voip_mic_bt_16_in_treq_c,biquad_cell_3.b2,0
36578,voip_mic_bt_16_in_treq_c,biquad_cell_4.b2,0
36579,voip_mic_bt_16_in_treq_c,biquad_cell_5.b2,0
36580,voip_mic_bt_16_in_treq_c,biquad_cell_6.b2,0
36581,voip_mic_bt_16_in_treq_c,biquad_cell_7.b2,0
36582,voip_mic_bt_16_in_treq_c,biquad_cell_8.b2,0
36583,voip_mic_bt_16_in_treq_c,biquad_cell_9.b2,0
36584,voip_mic_bt_16_in_treq_c,biquad_cell_10.b2,0
36585,voip_mic_bt_16_in_treq_c,biquad_cell_11.b2,0
36586,voip_mic_bt_16_in_treq_c,biquad_cell_12.b2,0
36587,voip_mic_bt_16_in_treq_c,biquad_cell_13.b2,0
36588,voip_mic_bt_16_in_treq_c,biquad_cell_14.b2,0
36589,voip_mic_bt_16_in_treq_c,biquad_cell_15.b2,0
36590,voip_mic_bt_16_in_treq_c,biquad_cell_16.b2,0
36591,voip_mic_bt_16_in_treq_c,biquad_cell_17.b2,0
36592,voip_mic_bt_16_in_treq_c,biquad_cell_18.b2,0
36593,voip_mic_bt_16_in_treq_c,biquad_cell_19.b2,0
36594,voip_mic_bt_16_in_treq_c,biquad_cell_20.b2,0
36595,voip_mic_bt_16_in_treq_c,biquad_cell_21.b2,0
36596,voip_mic_bt_16_in_treq_c,biquad_cell_22.b2,0
36597,voip_mic_bt_16_in_treq_c,biquad_cell_23.b2,0
36598,voip_mic_bt_16_in_treq_c,biquad_cell_24.b2,0
36599,voip_mic_bt_16_in_treq_c,biquad_cell_25.b2,0
36600,voip_mic_bt_16_in_treq_c,biquad_cell_26.b2,0
36601,voip_mic_bt_16_in_treq_c,biquad_cell_27.b2,0
36602,voip_mic_bt_16_in_treq_c,biquad_cell_28.b2,0
36603,voip_mic_bt_16_in_treq_c,biquad_cell_29.b2,0
36604,voip_mic_bt_16_in_treq_c,biquad_cell_30.b2,0
36605,voip_mic_bt_16_in_treq_c,biquad_cell_31.b2,0
36606,voip_mic_bt_16_in_treq_c,biquad_cell_32.b2,0
36607,voip_mic_bt_16_in_treq_c,biquad_cell_33.b2,0
36608,voip_mic_bt_16_in_treq_c,biquad_cell_34.b2,0
36609,voip_mic_bt_16_in_treq_c,biquad_cell_35.b2,0
36610,voip_mic_bt_16_in_treq_c,biquad_cell_36.b2,0
36611,voip_mic_bt_16_in_treq_c,biquad_cell_37.b2,0
36612,voip_mic_bt_16_in_treq_c,biquad_cell_38.b2,0
36613,voip_mic_bt_16_in_treq_c,biquad_cell_39.b2,0
36614,voip_mic_bt_16_in_treq_c,biquad_cell_0.a1,0
36615,voip_mic_bt_16_in_treq_c,biquad_cell_1.a1,0
36616,voip_mic_bt_16_in_treq_c,biquad_cell_2.a1,0
36617,voip_mic_bt_16_in_treq_c,biquad_cell_3.a1,0
36618,voip_mic_bt_16_in_treq_c,biquad_cell_4.a1,0
36619,voip_mic_bt_16_in_treq_c,biquad_cell_5.a1,0
36620,voip_mic_bt_16_in_treq_c,biquad_cell_6.a1,0
36621,voip_mic_bt_16_in_treq_c,biquad_cell_7.a1,0
36622,voip_mic_bt_16_in_treq_c,biquad_cell_8.a1,0
36623,voip_mic_bt_16_in_treq_c,biquad_cell_9.a1,0
36624,voip_mic_bt_16_in_treq_c,biquad_cell_10.a1,0
36625,voip_mic_bt_16_in_treq_c,biquad_cell_11.a1,0
36626,voip_mic_bt_16_in_treq_c,biquad_cell_12.a1,0
36627,voip_mic_bt_16_in_treq_c,biquad_cell_13.a1,0
36628,voip_mic_bt_16_in_treq_c,biquad_cell_14.a1,0
36629,voip_mic_bt_16_in_treq_c,biquad_cell_15.a1,0
36630,voip_mic_bt_16_in_treq_c,biquad_cell_16.a1,0
36631,voip_mic_bt_16_in_treq_c,biquad_cell_17.a1,0
36632,voip_mic_bt_16_in_treq_c,biquad_cell_18.a1,0
36633,voip_mic_bt_16_in_treq_c,biquad_cell_19.a1,0
36634,voip_mic_bt_16_in_treq_c,biquad_cell_20.a1,0
36635,voip_mic_bt_16_in_treq_c,biquad_cell_21.a1,0
36636,voip_mic_bt_16_in_treq_c,biquad_cell_22.a1,0
36637,voip_mic_bt_16_in_treq_c,biquad_cell_23.a1,0
36638,voip_mic_bt_16_in_treq_c,biquad_cell_24.a1,0
36639,voip_mic_bt_16_in_treq_c,biquad_cell_25.a1,0
36640,voip_mic_bt_16_in_treq_c,biquad_cell_26.a1,0
36641,voip_mic_bt_16_in_treq_c,biquad_cell_27.a1,0
36642,voip_mic_bt_16_in_treq_c,biquad_cell_28.a1,0
36643,voip_mic_bt_16_in_treq_c,biquad_cell_29.a1,0
36644,voip_mic_bt_16_in_treq_c,biquad_cell_30.a1,0
36645,voip_mic_bt_16_in_treq_c,biquad_cell_31.a1,0
36646,voip_mic_bt_16_in_treq_c,biquad_cell_32.a1,0
36647,voip_mic_bt_16_in_treq_c,biquad_cell_33.a1,0
36648,voip_mic_bt_16_in_treq_c,biquad_cell_34.a1,0
36649,voip_mic_bt_16_in_treq_c,biquad_cell_35.a1,0
36650,voip_mic_bt_16_in_treq_c,biquad_cell_36.a1,0
36651,voip_mic_bt_16_in_treq_c,biquad_cell_37.a1,0
36652,voip_mic_bt_16_in_treq_c,biquad_cell_38.a1,0
36653,voip_mic_bt_16_in_treq_c,biquad_cell_39.a1,0
36654,voip_mic_bt_16_in_treq_c,biquad_cell_0.a2,0
36655,voip_mic_bt_16_in_treq_c,biquad_cell_1.a2,0
36656,voip_mic_bt_16_in_treq_c,biquad_cell_2.a2,0
36657,voip_mic_bt_16_in_treq_c,biquad_cell_3.a2,0
36658,voip_mic_bt_16_in_treq_c,biquad_cell_4.a2,0
36659,voip_mic_bt_16_in_treq_c,biquad_cell_5.a2,0
36660,voip_mic_bt_16_in_treq_c,biquad_cell_6.a2,0
36661,voip_mic_bt_16_in_treq_c,biquad_cell_7.a2,0
36662,voip_mic_bt_16_in_treq_c,biquad_cell_8.a2,0
36663,voip_mic_bt_16_in_treq_c,biquad_cell_9.a2,0
36664,voip_mic_bt_16_in_treq_c,biquad_cell_10.a2,0
36665,voip_mic_bt_16_in_treq_c,biquad_cell_11.a2,0
36666,voip_mic_bt_16_in_treq_c,biquad_cell_12.a2,0
36667,voip_mic_bt_16_in_treq_c,biquad_cell_13.a2,0
36668,voip_mic_bt_16_in_treq_c,biquad_cell_14.a2,0
36669,voip_mic_bt_16_in_treq_c,biquad_cell_15.a2,0
36670,voip_mic_bt_16_in_treq_c,biquad_cell_16.a2,0
36671,voip_mic_bt_16_in_treq_c,biquad_cell_17.a2,0
36672,voip_mic_bt_16_in_treq_c,biquad_cell_18.a2,0
36673,voip_mic_bt_16_in_treq_c,biquad_cell_19.a2,0
36674,voip_mic_bt_16_in_treq_c,biquad_cell_20.a2,0
36675,voip_mic_bt_16_in_treq_c,biquad_cell_21.a2,0
36676,voip_mic_bt_16_in_treq_c,biquad_cell_22.a2,0
36677,voip_mic_bt_16_in_treq_c,biquad_cell_23.a2,0
36678,voip_mic_bt_16_in_treq_c,biquad_cell_24.a2,0
36679,voip_mic_bt_16_in_treq_c,biquad_cell_25.a2,0
36680,voip_mic_bt_16_in_treq_c,biquad_cell_26.a2,0
36681,voip_mic_bt_16_in_treq_c,biquad_cell_27.a2,0
36682,voip_mic_bt_16_in_treq_c,biquad_cell_28.a2,0
36683,voip_mic_bt_16_in_treq_c,biquad_cell_29.a2,0
36684,voip_mic_bt_16_in_treq_c,biquad_cell_30.a2,0
36685,voip_mic_bt_16_in_treq_c,biquad_cell_31.a2,0
36686,voip_mic_bt_16_in_treq_c,biquad_cell_32.a2,0
36687,voip_mic_bt_16_in_treq_c,biquad_cell_33.a2,0
36688,voip_mic_bt_16_in_treq_c,biquad_cell_34.a2,0
36689,voip_mic_bt_16_in_treq_c,biquad_cell_35.a2,0
36690,voip_mic_bt_16_in_treq_c,biquad_cell_36.a2,0
36691,voip_mic_bt_16_in_treq_c,biquad_cell_37.a2,0
36692,voip_mic_bt_16_in_treq_c,biquad_cell_38.a2,0
36693,voip_mic_bt_16_in_treq_c,biquad_cell_39.a2,0
36694,voip_mic_bt_16_in_treq_c,FIR_coef_0,2147483647
36695,voip_mic_bt_16_in_treq_c,FIR_coef_1,2147483647
36696,voip_mic_bt_16_in_treq_c,FIR_coef_2,0
36697,voip_mic_bt_16_in_treq_c,FIR_coef_3,0
36698,voip_mic_bt_16_in_treq_c,FIR_coef_4,0
36699,voip_mic_bt_16_in_treq_c,FIR_coef_5,0
36700,voip_mic_bt_16_in_treq_c,FIR_coef_6,0
36701,voip_mic_bt_16_in_treq_c,FIR_coef_7,0
36702,voip_mic_bt_16_in_treq_c,FIR_coef_8,0
36703,voip_mic_bt_16_in_treq_c,FIR_coef_9,0
36704,voip_mic_bt_16_in_treq_c,FIR_coef_10,0
36705,voip_mic_bt_16_in_treq_c,FIR_coef_11,0
36706,voip_mic_bt_16_in_treq_c,FIR_coef_12,0
36707,voip_mic_bt_16_in_treq_c,FIR_coef_13,0
36708,voip_mic_bt_16_in_treq_c,FIR_coef_14,0
36709,voip_mic_bt_16_in_treq_c,FIR_coef_15,0
36710,voip_mic_bt_16_in_treq_c,FIR_coef_16,0
36711,voip_mic_bt_16_in_treq_c,FIR_coef_17,0
36712,voip_mic_bt_16_in_treq_c,FIR_coef_18,0
36713,voip_mic_bt_16_in_treq_c,FIR_coef_19,0
36714,voip_mic_bt_16_in_treq_c,FIR_coef_20,0
36715,voip_mic_bt_16_in_treq_c,FIR_coef_21,0
36716,voip_mic_bt_16_in_treq_c,FIR_coef_22,0
36717,voip_mic_bt_16_in_treq_c,FIR_coef_23,0
36718,voip_mic_bt_16_in_treq_c,FIR_coef_24,0
36719,voip_mic_bt_16_in_treq_c,FIR_coef_25,0
36720,voip_mic_bt_16_in_treq_c,FIR_coef_26,0
36721,voip_mic_bt_16_in_treq_c,FIR_coef_27,0
36722,voip_mic_bt_16_in_treq_c,FIR_coef_28,0
36723,voip_mic_bt_16_in_treq_c,FIR_coef_29,0
36724,voip_mic_bt_16_in_treq_c,FIR_coef_30,0
36725,voip_mic_bt_16_in_treq_c,FIR_coef_31,0
36726,voip_mic_bt_16_in_treq_c,FIR_coef_32,0
36727,voip_mic_bt_16_in_treq_c,FIR_coef_33,0
36728,voip_mic_bt_16_in_treq_c,FIR_coef_34,0
36729,voip_mic_bt_16_in_treq_c,FIR_coef_35,0
36730,voip_mic_bt_16_in_treq_c,FIR_coef_36,0
36731,voip_mic_bt_16_in_treq_c,FIR_coef_37,0
36732,voip_mic_bt_16_in_treq_c,FIR_coef_38,0
36733,voip_mic_bt_16_in_treq_c,FIR_coef_39,0
36734,voip_mic_bt_16_in_treq_c,FIR_coef_40,0
36735,voip_mic_bt_16_in_treq_c,FIR_coef_41,0
36736,voip_mic_bt_16_in_treq_c,FIR_coef_42,0
36737,voip_mic_bt_16_in_treq_c,FIR_coef_43,0
36738,voip_mic_bt_16_in_treq_c,FIR_coef_44,0
36739,voip_mic_bt_16_in_treq_c,FIR_coef_45,0
36740,voip_mic_bt_16_in_treq_c,FIR_coef_46,0
36741,voip_mic_bt_16_in_treq_c,FIR_coef_47,0
36742,voip_mic_bt_16_in_treq_c,FIR_coef_48,0
36743,voip_mic_bt_16_in_treq_c,FIR_coef_49,0
36744,voip_mic_bt_16_in_treq_c,FIR_coef_50,0
36745,voip_mic_bt_16_in_treq_c,FIR_coef_51,0
36746,voip_mic_bt_16_in_treq_c,FIR_coef_52,0
36747,voip_mic_bt_16_in_treq_c,FIR_coef_53,0
36748,voip_mic_bt_16_in_treq_c,FIR_coef_54,0
36749,voip_mic_bt_16_in_treq_c,FIR_coef_55,0
36750,voip_mic_bt_16_in_treq_c,FIR_coef_56,0
36751,voip_mic_bt_16_in_treq_c,FIR_coef_57,0
36752,voip_mic_bt_16_in_treq_c,FIR_coef_58,0
36753,voip_mic_bt_16_in_treq_c,FIR_coef_59,0
36754,voip_mic_bt_16_in_treq_c,FIR_coef_60,0
36755,voip_mic_bt_16_in_treq_c,FIR_coef_61,0
36756,voip_mic_bt_16_in_treq_c,FIR_coef_62,0
36757,voip_mic_bt_16_in_treq_c,FIR_coef_63,0
36758,voip_mic_bt_16_in_treq_c,FIR_coef_64,0
36759,voip_mic_bt_16_in_treq_c,FIR_coef_65,0
36760,voip_mic_bt_16_in_treq_c,FIR_coef_66,0
36761,voip_mic_bt_16_in_treq_c,FIR_coef_67,0
36762,voip_mic_bt_16_in_treq_c,FIR_coef_68,0
36763,voip_mic_bt_16_in_treq_c,FIR_coef_69,0
36764,voip_mic_bt_16_in_treq_c,FIR_coef_70,0
36765,voip_mic_bt_16_in_treq_c,FIR_coef_71,0
36766,voip_mic_bt_16_in_treq_c,FIR_coef_72,0
36767,voip_mic_bt_16_in_treq_c,FIR_coef_73,0
36768,voip_mic_bt_16_in_treq_c,FIR_coef_74,0
36769,voip_mic_bt_16_in_treq_c,FIR_coef_75,0
36770,voip_mic_bt_16_in_treq_c,FIR_coef_76,0
36771,voip_mic_bt_16_in_treq_c,FIR_coef_77,0
36772,voip_mic_bt_16_in_treq_c,FIR_coef_78,0
36773,voip_mic_bt_16_in_treq_c,FIR_coef_79,0
36774,voip_mic_bt_16_in_treq_c,FIR_coef_80,0
36775,voip_mic_bt_16_in_treq_c,FIR_coef_81,0
36776,voip_mic_bt_16_in_treq_c,FIR_coef_82,0
36777,voip_mic_bt_16_in_treq_c,FIR_coef_83,0
36778,voip_mic_bt_16_in_treq_c,FIR_coef_84,0
36779,voip_mic_bt_16_in_treq_c,FIR_coef_85,0
36780,voip_mic_bt_16_in_treq_c,FIR_coef_86,0
36781,voip_mic_bt_16_in_treq_c,FIR_coef_87,0
36782,voip_mic_bt_16_in_treq_c,FIR_coef_88,0
36783,voip_mic_bt_16_in_treq_c,FIR_coef_89,0
36784,voip_mic_bt_16_in_treq_c,FIR_coef_90,0
36785,voip_mic_bt_16_in_treq_c,FIR_coef_91,0
36786,voip_mic_bt_16_in_treq_c,FIR_coef_92,0
36787,voip_mic_bt_16_in_treq_c,FIR_coef_93,0
36788,voip_mic_bt_16_in_treq_c,FIR_coef_94,0
36789,voip_mic_bt_16_in_treq_c,FIR_coef_95,0
36790,voip_mic_bt_16_in_treq_c,FIR_coef_96,0
36791,voip_mic_bt_16_in_treq_c,FIR_coef_97,0
36792,voip_mic_bt_16_in_treq_c,FIR_coef_98,0
36793,voip_mic_bt_16_in_treq_c,FIR_coef_99,0
36794,voip_mic_bt_16_in_treq_c,FIR_coef_100,0
36795,voip_mic_bt_16_in_treq_c,FIR_coef_101,0
36796,voip_mic_bt_16_in_treq_c,FIR_coef_102,0
36797,voip_mic_bt_16_in_treq_c,FIR_coef_103,0
36798,voip_mic_bt_16_in_treq_c,FIR_coef_104,0
36799,voip_mic_bt_16_in_treq_c,FIR_coef_105,0
36800,voip_mic_bt_16_in_treq_c,FIR_coef_106,0
36801,voip_mic_bt_16_in_treq_c,FIR_coef_107,0
36802,voip_mic_bt_16_in_treq_c,FIR_coef_108,0
36803,voip_mic_bt_16_in_treq_c,FIR_coef_109,0
36804,voip_mic_bt_16_in_treq_c,FIR_coef_110,0
36805,voip_mic_bt_16_in_treq_c,FIR_coef_111,0
36806,voip_mic_bt_16_in_treq_c,FIR_coef_112,0
36807,voip_mic_bt_16_in_treq_c,FIR_coef_113,0
36808,voip_mic_bt_16_in_treq_c,FIR_coef_114,0
36809,voip_mic_bt_16_in_treq_c,FIR_coef_115,0
36810,voip_mic_bt_16_in_treq_c,FIR_coef_116,0
36811,voip_mic_bt_16_in_treq_c,FIR_coef_117,0
36812,voip_mic_bt_16_in_treq_c,FIR_coef_118,0
36813,voip_mic_bt_16_in_treq_c,FIR_coef_119,0
36814,voip_mic_bt_16_in_treq_c,FIR_coef_120,0
36815,voip_mic_bt_16_in_treq_c,FIR_coef_121,0
36816,voip_mic_bt_16_in_treq_c,FIR_coef_122,0
36817,voip_mic_bt_16_in_treq_c,FIR_coef_123,0
36818,voip_mic_bt_16_in_treq_c,FIR_coef_124,0
36819,voip_mic_bt_16_in_treq_c,FIR_coef_125,0
36820,voip_mic_bt_16_in_treq_c,FIR_coef_126,0
36821,voip_mic_bt_16_in_treq_c,FIR_coef_127,0
36822,voip_mic_bt_16_in_treq_c,FIR_coef_128,0
36823,voip_mic_bt_16_in_treq_c,FIR_coef_129,0
36824,voip_mic_bt_16_in_treq_c,FIR_coef_130,0
36825,voip_mic_bt_16_in_treq_c,FIR_coef_131,0
36826,voip_mic_bt_16_in_treq_c,FIR_coef_132,0
36827,voip_mic_bt_16_in_treq_c,FIR_coef_133,0
36828,voip_mic_bt_16_in_treq_c,FIR_coef_134,0
36829,voip_mic_bt_16_in_treq_c,FIR_coef_135,0
36830,voip_mic_bt_16_in_treq_c,FIR_coef_136,0
36831,voip_mic_bt_16_in_treq_c,FIR_coef_137,0
36832,voip_mic_bt_16_in_treq_c,FIR_coef_138,0
36833,voip_mic_bt_16_in_treq_c,FIR_coef_139,0
36834,voip_mic_bt_16_in_treq_c,FIR_coef_140,0
36835,voip_mic_bt_16_in_treq_c,FIR_coef_141,0
36836,voip_mic_bt_16_in_treq_c,FIR_coef_142,0
36837,voip_mic_bt_16_in_treq_c,FIR_coef_143,0
36838,voip_mic_bt_16_in_treq_c,FIR_coef_144,0
36839,voip_mic_bt_16_in_treq_c,FIR_coef_145,0
36840,voip_mic_bt_16_in_treq_c,FIR_coef_146,0
36841,voip_mic_bt_16_in_treq_c,FIR_coef_147,0
36842,voip_mic_bt_16_in_treq_c,FIR_coef_148,0
36843,voip_mic_bt_16_in_treq_c,FIR_coef_149,0
36844,voip_mic_bt_16_in_treq_c,FIR_coef_150,0
36845,voip_mic_bt_16_in_treq_c,FIR_coef_151,0
36846,voip_mic_bt_16_in_treq_c,FIR_coef_152,0
36847,voip_mic_bt_16_in_treq_c,FIR_coef_153,0
36848,voip_mic_bt_16_in_treq_c,FIR_coef_154,0
36849,voip_mic_bt_16_in_treq_c,FIR_coef_155,0
36850,voip_mic_bt_16_in_treq_c,FIR_coef_156,0
36851,voip_mic_bt_16_in_treq_c,FIR_coef_157,0
36852,voip_mic_bt_16_in_treq_c,FIR_coef_158,0
36853,voip_mic_bt_16_in_treq_c,FIR_coef_159,0
36854,voip_mic_bt_16_in_treq_c,FIR_coef_160,0
36855,voip_mic_bt_16_in_treq_c,FIR_coef_161,0
36856,voip_mic_bt_16_in_treq_c,FIR_coef_162,0
36857,voip_mic_bt_16_in_treq_c,FIR_coef_163,0
36858,voip_mic_bt_16_in_treq_c,FIR_coef_164,0
36859,voip_mic_bt_16_in_treq_c,FIR_coef_165,0
36860,voip_mic_bt_16_in_treq_c,FIR_coef_166,0
36861,voip_mic_bt_16_in_treq_c,FIR_coef_167,0
36862,voip_mic_bt_16_in_treq_c,FIR_coef_168,0
36863,voip_mic_bt_16_in_treq_c,FIR_coef_169,0
36864,voip_mic_bt_16_in_treq_c,FIR_coef_170,0
36865,voip_mic_bt_16_in_treq_c,FIR_coef_171,0
36866,voip_mic_bt_16_in_treq_c,FIR_coef_172,0
36867,voip_mic_bt_16_in_treq_c,FIR_coef_173,0
36868,voip_mic_bt_16_in_treq_c,FIR_coef_174,0
36869,voip_mic_bt_16_in_treq_c,FIR_coef_175,0
36870,voip_mic_bt_16_in_treq_c,FIR_coef_176,0
36871,voip_mic_bt_16_in_treq_c,FIR_coef_177,0
36872,voip_mic_bt_16_in_treq_c,FIR_coef_178,0
36873,voip_mic_bt_16_in_treq_c,FIR_coef_179,0
36874,voip_mic_bt_16_in_treq_c,FIR_coef_180,0
36875,voip_mic_bt_16_in_treq_c,FIR_coef_181,0
36876,voip_mic_bt_16_in_treq_c,FIR_coef_182,0
36877,voip_mic_bt_16_in_treq_c,FIR_coef_183,0
36878,voip_mic_bt_16_in_treq_c,FIR_coef_184,0
36879,voip_mic_bt_16_in_treq_c,FIR_coef_185,0
36880,voip_mic_bt_16_in_treq_c,FIR_coef_186,0
36881,voip_mic_bt_16_in_treq_c,FIR_coef_187,0
36882,voip_mic_bt_16_in_treq_c,FIR_coef_188,0
36883,voip_mic_bt_16_in_treq_c,FIR_coef_189,0
36884,voip_mic_bt_16_in_treq_c,FIR_coef_190,0
36885,voip_mic_bt_16_in_treq_c,FIR_coef_191,0
36886,voip_mic_bt_16_in_treq_c,FIR_coef_192,0
36887,voip_mic_bt_16_in_treq_c,FIR_coef_193,0
36888,voip_mic_bt_16_in_treq_c,FIR_coef_194,0
36889,voip_mic_bt_16_in_treq_c,FIR_coef_195,0
36890,voip_mic_bt_16_in_treq_c,FIR_coef_196,0
36891,voip_mic_bt_16_in_treq_c,FIR_coef_197,0
36892,voip_mic_bt_16_in_treq_c,FIR_coef_198,0
36893,voip_mic_bt_16_in_treq_c,FIR_coef_199,0
36894,voip_mic_bt_16_in_treq_c,FIR_coef_200,0
36895,voip_mic_bt_16_in_treq_c,FIR_coef_201,0
36896,voip_mic_bt_16_in_treq_c,FIR_coef_202,0
36897,voip_mic_bt_16_in_treq_c,FIR_coef_203,0
36898,voip_mic_bt_16_in_treq_c,FIR_coef_204,0
36899,voip_mic_bt_16_in_treq_c,FIR_coef_205,0
36900,voip_mic_bt_16_in_treq_c,FIR_coef_206,0
36901,voip_mic_bt_16_in_treq_c,FIR_coef_207,0
36902,voip_mic_bt_16_in_treq_c,FIR_coef_208,0
36903,voip_mic_bt_16_in_treq_c,FIR_coef_209,0
36904,voip_mic_bt_16_in_treq_c,FIR_coef_210,0
36905,voip_mic_bt_16_in_treq_c,FIR_coef_211,0
36906,voip_mic_bt_16_in_treq_c,FIR_coef_212,0
36907,voip_mic_bt_16_in_treq_c,FIR_coef_213,0
36908,voip_mic_bt_16_in_treq_c,FIR_coef_214,0
36909,voip_mic_bt_16_in_treq_c,FIR_coef_215,0
36910,voip_mic_bt_16_in_treq_c,FIR_coef_216,0
36911,voip_mic_bt_16_in_treq_c,FIR_coef_217,0
36912,voip_mic_bt_16_in_treq_c,FIR_coef_218,0
36913,voip_mic_bt_16_in_treq_c,FIR_coef_219,0
36914,voip_mic_bt_16_in_treq_c,FIR_coef_220,0
36915,voip_mic_bt_16_in_treq_c,FIR_coef_221,0
36916,voip_mic_bt_16_in_treq_c,FIR_coef_222,0
36917,voip_mic_bt_16_in_treq_c,FIR_coef_223,0
36918,voip_mic_bt_16_in_treq_c,FIR_coef_224,0
36919,voip_mic_bt_16_in_treq_c,FIR_coef_225,0
36920,voip_mic_bt_16_in_treq_c,FIR_coef_226,0
36921,voip_mic_bt_16_in_treq_c,FIR_coef_227,0
36922,voip_mic_bt_16_in_treq_c,FIR_coef_228,0
36923,voip_mic_bt_16_in_treq_c,FIR_coef_229,0
36924,voip_mic_bt_16_in_treq_c,FIR_coef_230,0
36925,voip_mic_bt_16_in_treq_c,FIR_coef_231,0
36926,voip_mic_bt_16_in_treq_c,FIR_coef_232,0
36927,voip_mic_bt_16_in_treq_c,FIR_coef_233,0
36928,voip_mic_bt_16_in_treq_c,FIR_coef_234,0
36929,voip_mic_bt_16_in_treq_c,FIR_coef_235,0
36930,voip_mic_bt_16_in_treq_c,FIR_coef_236,0
36931,voip_mic_bt_16_in_treq_c,FIR_coef_237,0
36932,voip_mic_bt_16_in_treq_c,FIR_coef_238,0
36933,voip_mic_bt_16_in_treq_c,FIR_coef_239,0
36934,voip_mic_bt_16_in_treq_c,FIR_coef_240,0
36935,voip_mic_bt_16_in_treq_c,FIR_coef_241,0
36936,voip_mic_bt_16_in_treq_c,FIR_coef_242,0
36937,voip_mic_bt_16_in_treq_c,FIR_coef_243,0
36938,voip_mic_bt_16_in_treq_c,FIR_coef_244,0
36939,voip_mic_bt_16_in_treq_c,FIR_coef_245,0
36940,voip_mic_bt_16_in_treq_c,FIR_coef_246,0
36941,voip_mic_bt_16_in_treq_c,FIR_coef_247,0
36942,voip_mic_bt_16_in_treq_c,FIR_coef_248,0
36943,voip_mic_bt_16_in_treq_c,FIR_coef_249,0
36944,voip_mic_bt_16_in_treq_c,FIR_coef_250,0
36945,voip_mic_bt_16_in_treq_c,FIR_coef_251,0
36946,voip_mic_bt_16_in_treq_c,FIR_coef_252,0
36947,voip_mic_bt_16_in_treq_c,FIR_coef_253,0
36948,voip_mic_bt_16_in_treq_c,FIR_coef_254,0
